course_duration_weeks,prior_courses_completed,session_duration_minutes,engagement_score,age,videos_watched,total_posts,avg_session_duration,activity_rate,study_consistency,completion_status,gender,region,internet_access_type,education_level,employment_status,device_type,learning_goal,course_category,difficulty_level,assessment_type
7.0,2.0,261.9125,16.333333333333332,37.0,21.0,3.0,135.4,6547.812500000001,1530.0200000000002,Dropped,Female,Region Iv-A,Broadband,College,Employed,Tablet,Personal Interest,IT,Beginner,Quiz
6.0,2.0,44.7,16.0,48.0,43.0,4.0,81.4,44.7,1473.34,Completed,Male,Region Iii,Broadband,Graduate,Student,Desktop,Personal Interest,IT,Beginner,Quiz
9.0,1.0,107.7,22.666666666666668,51.0,35.0,21.0,68.5,1292.4,363.05,Completed,Female,Region Vi,Mobile,College,Student,Laptop,Skill Upgrade,Science,Beginner,Final Exam
21.0,4.0,65.5,15.0,50.0,14.0,24.0,13.8,458.5,267.72,Completed,Female,Region I,Broadband,College,Unemployed,Laptop,Academic Requirement,Business,Advanced,Assignment
17.0,2.0,61.5,13.0,25.0,4.0,18.0,25.0,1045.5,190.0,Ongoing,Female,Region Xi,Broadband,College,Student,Laptop,Personal Interest,IT,Intermediate,Quiz
24.0,9.0,71.5,25.33333333333333,35.0,40.0,22.0,73.4,1001.0,770.7,Ongoing,Female,Region Iii,Limited,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
22.0,5.0,92.4,16.666666666666668,76.0,13.0,7.0,145.2,2772.0,1873.08,Ongoing,Female,Region I,Mobile,Graduate,Student,Laptop,Academic Requirement,IT,Intermediate,Final Exam
10.0,7.0,141.7,6.666666666666667,17.0,2.0,16.0,89.7,283.4,977.73,Completed,Female,Region Ii,Broadband,High School,Employed,Tablet,Skill Upgrade,Business,Beginner,Quiz
9.0,2.0,154.7,18.0,25.0,28.0,3.0,70.3,3558.1,1110.74,Completed,Female,Region Vi,Broadband,College,Student,Desktop,Personal Interest,IT,Beginner,Quiz
15.0,7.0,125.0,24.33333333333333,18.0,37.0,23.0,-77.31250000000003,1625.0,-1159.6875000000005,Dropped,Male,Ncr,Broadband,College,Employed,Tablet,Personal Interest,Science,Beginner,Quiz
14.0,8.0,75.0,15.333333333333334,33.0,39.0,2.0,98.4,375.0,1230.0,Ongoing,Non-Binary,Ncr,Broadband,College,Unemployed,Laptop,Personal Interest,IT,Beginner,Assignment
7.0,9.0,155.2,23.0,43.0,37.0,19.0,140.3,2017.6,1473.15,Ongoing,Male,Region Xi,Broadband,College,Employed,Desktop,Academic Requirement,Arts,Intermediate,Quiz
17.0,2.0,177.6,7.333333333333333,38.0,6.0,3.0,45.0,2308.8,310.5,Ongoing,Male,Region I,Broadband,College,Employed,Mobile,Academic Requirement,Business,Beginner,Assignment
13.0,10.0,78.4,16.666666666666668,76.0,35.0,0.0,97.8,1176.0,1427.88,Ongoing,Female,Region Xii,Mobile,Graduate,Employed,Mobile,Academic Requirement,Arts,Intermediate,Assignment
12.0,13.0,51.7,19.0,19.0,27.0,15.0,37.1,775.5,519.4,Completed,Female,Region Iv-A,Mobile,College,Student,Mobile,Personal Interest,IT,Beginner,Quiz
6.0,7.0,135.3,18.0,20.0,27.0,3.0,174.9,3247.2000000000003,1486.65,Dropped,Female,Metro Manila,Broadband,College,Employed,Mobile,Career Change,IT,Advanced,Quiz
11.0,7.0,169.2,13.333333333333334,39.0,10.0,20.0,148.1,1692.0,251.77,Dropped,Female,Car,Broadband,High School,Unemployed,Tablet,Career Change,Business,Beginner,Quiz
24.0,1.0,140.5,26.0,32.0,43.0,30.0,91.3,702.5,657.36,Completed,Female,Region Iv-A,Mobile,College,Unemployed,Mobile,Skill Upgrade,IT,Intermediate,Quiz
22.0,1.0,131.3,20.0,17.0,17.0,15.0,83.3,3676.400000000001,399.84,Dropped,Non-Binary,Region X,Broadband,College,Student,Desktop,Skill Upgrade,Math,Intermediate,Quiz
5.0,12.0,95.8,22.666666666666668,31.0,8.0,47.0,54.2,1245.4,189.7,Dropped,Other,Region I,Broadband,High School,Student,Desktop,Academic Requirement,Science,Intermediate,Assignment
8.0,10.0,84.2,26.666666666666668,33.0,28.0,22.0,87.8,2526.0,948.24,Completed,Female,Region Xi,Broadband,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Final Exam
7.0,3.0,172.4,11.0,53.0,2.0,30.0,171.1,172.4,3165.35,Dropped,Male,Region Iii,Broadband,Graduate,Student,Laptop,Personal Interest,Business,Intermediate,Final Exam
7.0,4.0,105.7,20.33333333333333,32.0,23.0,13.0,25.8,2642.5,105.78,Dropped,Female,Ncr,Broadband,High School,Student,Laptop,Skill Upgrade,Science,Beginner,Assignment
22.0,3.0,41.0,22.0,46.0,45.0,18.0,138.8,123.0,4087.66,Completed,Male,Region Ii,Broadband,College,Unemployed,Laptop,Career Change,IT,Intermediate,Quiz
6.0,15.0,45.6,26.0,35.5,40.0,17.0,61.2,957.6,862.9200000000001,Completed,Male,Ncr,Mobile,College,Unemployed,Desktop,Skill Upgrade,Science,Advanced,Assignment
23.0,15.0,108.0,12.666666666666666,34.0,26.0,3.0,169.6,972.0,2900.1600000000003,Completed,Female,Ncr,Broadband,High School,Student,Mobile,Personal Interest,IT,Advanced,Quiz
9.0,5.0,104.7,13.0,45.0,22.0,5.0,94.9,1256.4,1271.66,Ongoing,Female,Region V,Broadband,College,Employed,Desktop,Personal Interest,IT,Beginner,Quiz
5.0,14.0,59.7,11.333333333333334,33.0,6.0,11.0,33.4,1014.9,480.96,Completed,Other,Ncr,Limited,Graduate,Student,Mobile,Personal Interest,IT,Intermediate,Assignment
4.0,13.0,176.9,8.0,42.0,2.0,20.0,107.7,353.8,969.3,Completed,Non-Binary,Region Vii,Mobile,Highschool,Employed,Desktop,Personal Interest,Arts,Intermediate,Final Exam
8.0,14.0,138.7,14.0,16.0,34.0,7.0,61.7,138.7,814.4399999999999,Ongoing,Female,Region X,Mobile,Graduate,Employed,Desktop,Academic Requirement,IT,Beginner,Assignment
20.0,7.0,71.4,16.666666666666668,45.0,26.0,1.0,32.1,1642.2,577.8000000000001,Ongoing,Female,Region Xii,Broadband,Graduate,Unemployed,Laptop,Academic Requirement,Science,Intermediate,Quiz
7.0,3.0,36.1,13.666666666666666,47.0,25.0,4.0,268.7875,433.2000000000001,2741.6325,Dropped,Female,Car,Mobile,High School,Unemployed,Mobile,Career Change,Arts,Beginner,Assignment
16.0,14.0,157.2,28.33333333333333,37.0,49.0,17.0,119.5,2986.8,430.2,Dropped,Male,Caraga,Mobile,Graduate,Student,Laptop,Skill Upgrade,IT,Intermediate,Final Exam
12.0,1.0,140.6,9.0,17.0,3.0,10.0,131.3,1968.4,2140.19,Dropped,Male,Region Vii,Broadband,Graduate,Employed,Mobile,Personal Interest,Business,Intermediate,Quiz
21.0,0.0,118.1,10.666666666666666,47.0,10.0,17.0,173.4,590.5,1699.3200000000002,Dropped,Male,Region Xi,Mobile,College,Student,Laptop,Personal Interest,IT,Intermediate,Quiz
20.0,9.0,130.3,24.33333333333333,40.0,21.0,30.0,12.7,2866.6000000000004,52.06999999999999,Dropped,Non-Binary,Region Vii,Limited,Graduate,Employed,Mobile,Career Change,IT,Intermediate,Quiz
15.0,0.0,94.9,20.33333333333333,20.0,45.0,0.0,149.6,1518.4,2498.32,Completed,Non-Binary,Region Iv-A,Limited,High School,Employed,Laptop,Skill Upgrade,IT,Intermediate,Assignment
14.0,8.0,71.5,15.0,20.0,3.0,13.0,63.8,2073.5,293.48,Ongoing,Female,Barmm,Mobile,Graduate,Employed,Laptop,Academic Requirement,IT,Intermediate,Assignment
6.0,8.0,261.9125,-2.5,-4.0,-24.5,4.0,268.7875,3404.8625,3306.0862500000003,Completed,Non-Binary,Ncr,Mobile,Graduate,Employed,Mobile,Skill Upgrade,Business,Intermediate,Quiz
10.0,14.0,133.2,5.0,35.5,-2.0,9.0,97.2,1065.6,729.0,Completed,Female,Region Iv-A,Broadband,Graduate,Employed,Mobile,Career Change,IT,Beginner,Assignment
22.0,2.0,94.9,18.33333333333333,76.0,40.0,7.0,46.2,759.2,905.52,Completed,Male,Barmm,Mobile,College,Employed,Laptop,Skill Upgrade,IT,Advanced,Quiz
4.0,9.0,143.9,28.0,23.0,29.0,25.0,39.1,4317.0,410.55,Completed,Female,Region Vii,Broadband,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Final Exam
19.0,10.0,98.2,32.333333333333336,54.0,44.0,30.0,55.6,2258.6,255.76,Dropped,Non-Binary,Region Vii,Mobile,Undergraduate,Employed,Tablet,Career Change,IT,Advanced,Final Exam
14.0,14.0,-71.0,28.666666666666668,39.0,34.0,25.0,48.7,-1917.0,530.83,Completed,Male,Ncr,Broadband,High School,Employed,Desktop,Career Change,Science,Intermediate,Assignment
20.0,0.0,63.2,21.666666666666668,50.0,26.0,14.0,15.1,1580.0,286.9,Dropped,Male,Region Ix,Broadband,College,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
22.0,12.0,127.1,12.333333333333334,50.0,24.0,7.0,99.1,762.5999999999999,386.49,Completed,Male,Ncr,Limited,College,Student,Mobile,Skill Upgrade,Science,Beginner,Assignment
16.0,6.0,107.9,21.666666666666668,29.0,29.0,26.0,60.6,1079.0,242.4,Ongoing,Male,Region Xi,Broadband,Graduate,Student,Desktop,Skill Upgrade,Business,Beginner,Quiz
20.0,6.0,94.9,26.0,31.0,47.0,10.0,155.5,1992.9,2861.2,Completed,Male,Region Xi,Broadband,Graduate,Employed,Laptop,Career Change,IT,Advanced,Quiz
5.0,12.0,148.0,12.666666666666666,44.0,6.0,9.0,268.7875,3404.0,779.48375,Ongoing,Female,Caraga,Mobile,College,Student,Tablet,Academic Requirement,IT,Intermediate,Quiz
10.0,10.0,46.2,21.33333333333333,20.0,41.0,1.0,47.2,1016.4,84.96000000000001,Dropped,Male,Region Xii,Limited,College,Employed,Mobile,Skill Upgrade,Math,Beginner,Final Exam
4.0,15.0,261.9125,13.333333333333334,40.0,9.0,15.0,167.0,4190.6,2588.5,Completed,Female,Region Ii,Mobile,College,Student,Mobile,Skill Upgrade,Math,Advanced,Assignment
19.0,7.0,39.5,18.0,30.0,15.0,13.0,62.9,1027.0,1144.78,Completed,Female,Region Xi,Broadband,College,Unemployed,Mobile,Skill Upgrade,Arts,Intermediate,Quiz
9.0,0.0,91.7,15.666666666666666,26.0,9.0,15.0,95.1,2109.1,380.4,Dropped,Female,Region Iii,Mobile,Graduate,Employed,Laptop,Personal Interest,IT,Intermediate,Assignment
11.0,15.0,119.7,14.333333333333334,23.0,9.0,19.0,122.6,1795.5,1924.82,Ongoing,Female,Region Vii,Mobile,Undergraduate,Employed,Laptop,Skill Upgrade,Science,Beginner,Quiz
16.0,2.0,141.5,21.666666666666668,43.0,46.0,5.0,129.7,1981.0,894.93,Ongoing,Female,Region Iii,Limited,College,Employed,Tablet,Career Change,IT,Intermediate,Quiz
5.0,7.0,139.4,21.666666666666668,55.0,38.0,11.0,68.3,2230.4,-232.22,Dropped,Non-Binary,Region Vii,Mobile,College,Student,Laptop,Career Change,IT,Beginner,Quiz
14.0,15.0,169.6,27.666666666666668,35.5,44.0,23.0,113.2,2713.6,1867.8,Dropped,Male,Ncr,Limited,College,Employed,Laptop,Academic Requirement,IT,Beginner,Final Exam
19.0,2.0,127.6,5.166666666666667,44.0,-24.5,10.0,132.0,3828.0,554.4,Ongoing,Male,Region I,Limited,College,Employed,Laptop,Academic Requirement,IT,Intermediate,Assignment
8.0,0.0,148.7,15.333333333333334,53.0,29.0,9.0,123.1,1189.6,2117.32,Completed,Female,Ncr,Mobile,Graduate,Employed,Mobile,Academic Requirement,Arts,Beginner,Quiz
16.0,12.0,103.2,16.333333333333332,76.0,37.0,1.0,130.6,1135.2,3846.17,Dropped,Male,Car,Broadband,College,Employed,Laptop,Personal Interest,IT,Advanced,Quiz
16.0,1.0,172.3,21.666666666666668,52.0,50.0,2.0,157.0,2239.9,439.6,Ongoing,Male,Region Xi,Broadband,College,Student,Mobile,Skill Upgrade,Business,Intermediate,Assignment
4.0,9.0,45.3,14.0,52.0,38.0,0.0,146.1,181.2,1490.2199999999998,Ongoing,Other,Region Viii,Mobile,Graduate,Student,Laptop,Personal Interest,Business,Beginner,Quiz
20.0,14.0,34.1,21.0,26.0,38.0,18.0,31.8,238.7,578.76,Completed,Non-Binary,Ncr,Broadband,College,Student,Desktop,Academic Requirement,IT,Intermediate,Quiz
7.0,5.0,66.7,21.666666666666668,20.0,25.0,12.0,47.8,1867.6,387.18,Completed,Female,Region I,Mobile,High School,Student,Laptop,Academic Requirement,Business,Intermediate,Quiz
8.0,12.0,52.3,25.33333333333333,22.0,28.0,25.0,58.8,1202.9,958.44,Ongoing,Male,Region Xi,Broadband,College,Student,Laptop,Academic Requirement,Business,Beginner,Final Exam
14.0,13.0,129.4,25.33333333333333,20.0,42.0,26.0,170.6,1035.2,1091.84,Completed,Male,Region Vii,Limited,High School,Student,Mobile,Career Change,Arts,Intermediate,Quiz
13.0,3.0,261.9125,13.0,19.0,19.0,0.0,132.8,5238.25,756.96,Completed,Female,Region Vii,Broadband,High School,Employed,Desktop,,Business,Intermediate,Quiz
-6.0,14.0,43.8,15.333333333333334,30.0,7.0,17.0,125.9,963.6,2064.76,Dropped,Female,Region Xi,Broadband,College,Student,Desktop,Personal Interest,IT,Intermediate,Assignment
9.0,13.0,83.0,29.666666666666668,38.0,44.0,19.0,178.7,2158.0,1644.0399999999995,Ongoing,Female,Region Ii,Broadband,High School,Student,Laptop,Career Change,Arts,Beginner,Quiz
5.0,1.0,90.2,10.333333333333334,40.0,16.0,11.0,29.0,360.8,-247.95,Completed,Female,Region Ii,Broadband,College,Student,Laptop,Personal Interest,Science,Intermediate,Final Exam
10.0,6.0,52.9,30.33333333333333,29.0,35.0,28.0,117.1,1481.2,3448.595,Completed,Male,Metro Manila,Mobile,High School,Employed,Mobile,Skill Upgrade,IT,Advanced,Assignment
4.0,12.0,154.9,12.0,28.0,10.0,17.0,16.6,1394.1,68.06,Ongoing,Female,Region Iii,Limited,Graduate,Unemployed,Mobile,Personal Interest,Business,Beginner,Assignment
4.0,10.0,53.7,18.666666666666668,54.0,28.0,8.0,117.1,1074.0,409.85,Completed,Female,Ncr,Broadband,Graduate,Employed,Mobile,Skill Upgrade,Science,Beginner,Assignment
20.0,6.0,150.5,10.333333333333334,47.0,8.0,2.0,169.6,3160.5,3018.88,Dropped,Male,Region I,Broadband,High School,Employed,Mobile,Personal Interest,Science,Intermediate,Quiz
17.0,3.0,131.5,17.666666666666668,35.0,7.0,30.0,70.7,2104.0,912.03,Completed,Male,Region Vii,Mobile,Graduate,Employed,Laptop,Career Change,Arts,Intermediate,Quiz
19.0,2.0,64.9,20.0,35.0,20.0,15.0,80.4,1622.5000000000002,643.2,Ongoing,Female,Region Xi,Mobile,College,Unemployed,Laptop,Career Change,IT,Beginner,Assignment
15.0,6.0,261.9125,21.33333333333333,53.0,45.0,15.0,174.0,1047.65,2505.6,Completed,Female,Region Vi,Broadband,Graduate,Employed,Laptop,Career Change,Science,Advanced,Quiz
9.0,10.0,151.0,12.0,42.0,14.0,5.0,25.6,2567.0,366.08,Dropped,Male,Region Iii,Broadband,High School,Employed,Desktop,Personal Interest,Business,Beginner,Quiz
6.0,3.0,94.9,21.0,36.0,36.0,18.0,268.7875,854.1,3574.8737500000007,Dropped,Female,Car,Broadband,College,Student,Laptop,Career Change,IT,Intermediate,Assignment
11.0,1.0,133.9,22.666666666666668,37.0,28.0,10.0,116.0,4017.0,174.0,Completed,Female,Region Iii,Mobile,Graduate,Student,Mobile,Personal Interest,IT,Intermediate,Quiz
19.0,2.0,93.0,17.666666666666668,16.0,39.0,4.0,97.1,930.0,679.6999999999999,Completed,Female,Region Vi,Mobile,Graduate,Student,Desktop,Skill Upgrade,Science,Beginner,Assignment
18.0,7.0,65.9,22.33333333333333,31.0,44.0,3.0,16.5,1318.0,66.0,Dropped,Male,Ncr,Mobile,High School,Employed,Laptop,Career Change,Science,Beginner,Assignment
5.0,2.0,69.4,29.33333333333333,17.0,50.0,22.0,165.1,1110.4,-429.26,Completed,Other,Region Iv-A,Broadband,College,Unemployed,Mobile,Personal Interest,Science,Advanced,Quiz
21.0,14.0,94.9,20.666666666666668,47.0,19.0,16.0,31.2,2562.3,458.64,Completed,Male,Region Xii,Limited,College,Employed,Desktop,Career Change,IT,Beginner,Assignment
23.0,3.0,154.8,25.33333333333333,54.0,24.0,27.0,31.2,3870.000000000001,290.16,Ongoing,Female,Region Xi,Broadband,College,Employed,Desktop,Academic Requirement,IT,Beginner,Assignment
16.0,10.0,39.5,18.666666666666668,32.0,14.0,25.0,30.1,671.5,39.13,Completed,Female,Region Ii,Broadband,High School,Employed,Mobile,Personal Interest,Science,Intermediate,Assignment
5.0,11.0,167.6,10.333333333333334,53.0,11.0,15.0,165.2,838.0,247.8,Completed,Non-Binary,Region V,Limited,High School,Unemployed,Laptop,Personal Interest,Business,Beginner,Quiz
10.0,11.0,72.0,12.333333333333334,26.0,14.0,22.0,55.5,72.0,582.75,Completed,Male,Ncr,Mobile,College,Unemployed,Mobile,Skill Upgrade,Math,Advanced,Quiz
17.0,13.0,161.2,18.33333333333333,33.0,18.0,28.0,174.1,1450.8,2803.01,Completed,Male,Region Vi,Broadband,Graduate,Employed,Mobile,Personal Interest,Math,Beginner,Quiz
6.0,2.0,94.9,12.0,16.0,17.0,3.0,112.2,1518.4,1806.4200000000003,Dropped,Male,Region V,Broadband,College,Employed,Tablet,Academic Requirement,Business,Advanced,Quiz
16.0,9.0,169.4,21.166666666666668,50.0,8.0,10.0,133.1,7707.7,372.68,Completed,Male,Region Xi,Broadband,High School,Student,Desktop,Career Change,Science,Beginner,Quiz
7.0,14.0,64.7,19.666666666666668,19.0,49.0,2.0,152.0,517.6,927.2,Dropped,Male,Region Vii,Broadband,Graduate,Employed,Laptop,Career Change,IT,Intermediate,Quiz
20.0,4.0,62.2,24.33333333333333,22.0,29.0,23.0,12.8,1306.2,241.92,Dropped,Male,Region Viii,Limited,Graduate,Employed,Laptop,Skill Upgrade,IT,Beginner,Quiz
5.0,9.0,50.6,20.0,48.0,39.0,12.0,27.2,455.4,225.76,Completed,Female,Region Vii,Broadband,High School,Student,Laptop,Skill Upgrade,Math,Intermediate,Final Exam
6.0,14.0,52.1,28.33333333333333,55.0,43.0,26.0,95.5,833.6,1327.45,Ongoing,Female,Barmm,Mobile,College,Student,Laptop,Skill Upgrade,Science,Intermediate,Quiz
8.0,15.0,136.5,17.0,16.0,17.0,21.0,165.1,1774.5,2856.23,Completed,Female,Region V,Broadband,Graduate,Student,Laptop,Academic Requirement,IT,Beginner,Final Exam
13.0,4.0,261.9125,14.666666666666666,37.0,42.0,1.0,69.5,261.9125,729.75,Completed,Male,Region Iv-A,Broadband,Graduate,Employed,Laptop,Personal Interest,Arts,Intermediate,Assignment
10.0,9.0,106.3,27.0,18.0,50.0,13.0,99.5,1913.4,855.6999999999999,Dropped,Female,Region Vii,Limited,High School,Employed,Laptop,Skill Upgrade,Math,Intermediate,Assignment
5.0,-9.0,26.6,12.333333333333334,42.0,3.0,18.0,268.7875,425.6,2876.02625,Dropped,Male,Region X,Broadband,College,Employed,Tablet,Academic Requirement,IT,Intermediate,Final Exam
13.0,3.0,125.8,11.333333333333334,16.0,9.0,5.0,136.6,2516.0,532.74,Ongoing,Non-Binary,Region Ii,Mobile,High School,Student,Mobile,Academic Requirement,Arts,Beginner,Final Exam
18.0,1.0,130.1,11.666666666666666,22.0,9.0,23.0,88.1,390.3,925.05,Ongoing,Female,Ncr,Mobile,College,Employed,Mobile,Skill Upgrade,Science,Beginner,Quiz
7.0,11.0,159.7,13.333333333333334,52.0,26.0,1.0,29.5,2076.1,421.85,Completed,Male,Region Ix,Broadband,Graduate,Employed,Mobile,Academic Requirement,IT,Beginner,Quiz
15.0,6.0,151.5,18.33333333333333,28.0,22.0,17.0,146.3,2424.0,2209.13,Ongoing,Male,Region Iv-A,Limited,College,Student,Laptop,Academic Requirement,IT,Intermediate,Quiz
7.0,7.0,44.1,15.666666666666666,34.0,35.0,10.0,122.8,88.2,-1049.94,Completed,Female,Region Xi,Broadband,College,Student,Mobile,Academic Requirement,Arts,Intermediate,Quiz
16.0,11.0,128.2,16.333333333333332,55.0,7.0,28.0,163.6,1794.7999999999995,490.8,Completed,Male,Region Iii,Mobile,College,Employed,Mobile,Skill Upgrade,Business,Beginner,Assignment
21.0,7.0,170.0,11.0,31.0,15.0,8.0,102.0,1700.0,183.6,Completed,Male,Ncr,Mobile,College,Student,Laptop,Skill Upgrade,Math,Intermediate,Assignment
23.0,15.0,45.0,24.33333333333333,23.0,42.0,17.0,169.3,630.0,2624.15,Dropped,Male,Ncr,Broadband,Graduate,Employed,Laptop,Career Change,Business,Advanced,Assignment
11.0,14.0,52.5,8.0,43.0,2.0,11.0,52.6,577.5,1004.66,Ongoing,Female,Region Viii,Mobile,High School,Unemployed,Laptop,Skill Upgrade,IT,Advanced,Quiz
24.0,2.0,96.1,18.83333333333333,38.0,3.0,8.0,12.7,4372.55,80.00999999999999,Dropped,Male,Region Vii,Broadband,High School,Unemployed,Mobile,Skill Upgrade,IT,Intermediate,Assignment
14.0,11.0,131.2,6.333333333333333,-4.0,2.0,4.0,-77.31250000000003,1705.6,-966.4062500000005,Ongoing,Female,Metro Manila,Broadband,High School,Student,Laptop,Personal Interest,Math,Beginner,Quiz
18.0,10.0,71.6,20.0,54.0,26.0,26.0,31.3,572.8,528.9699999999999,Dropped,Female,Region Iii,Broadband,College,Employed,Mobile,Skill Upgrade,Business,Intermediate,Quiz
20.0,15.0,30.2,38.0,25.0,38.0,47.0,171.5,875.8,222.95,Dropped,Non-Binary,Metro Manila,Broadband,College,Student,Desktop,Skill Upgrade,IT,Intermediate,Quiz
22.0,8.0,94.9,28.666666666666668,16.0,46.0,16.0,159.5,2277.6000000000004,1483.35,Dropped,Female,Region Ii,Broadband,College,Employed,Laptop,Academic Requirement,Business,Intermediate,Assignment
20.0,7.0,83.5,16.0,30.0,17.0,3.0,146.6,2338.0,615.72,Completed,Male,Ncr,Mobile,Graduate,Unemployed,Laptop,Career Change,Science,Beginner,Quiz
9.0,0.0,155.7,12.666666666666666,18.0,31.0,6.0,16.6,155.7,225.76,Completed,Other,Region Xii,Limited,College,Student,Tablet,Career Change,Science,Beginner,Final Exam
14.0,9.0,92.2,22.666666666666668,47.0,43.0,9.0,46.6,1475.2,130.48,Ongoing,Female,Region X,Broadband,Graduate,Unemployed,Laptop,Skill Upgrade,Business,Intermediate,Assignment
4.0,3.0,104.0,18.666666666666668,30.0,34.0,5.0,77.2,1768.0,1358.7200000000005,Dropped,Male,Region Xi,Broadband,College,Student,Tablet,Skill Upgrade,Math,Intermediate,Assignment
6.0,1.0,110.0,19.666666666666668,22.0,19.0,13.0,14.0,2970.0,75.60000000000001,Completed,Male,Ncr,Mobile,College,Employed,Mobile,Skill Upgrade,Science,Beginner,Quiz
24.0,7.0,45.3,18.0,50.0,9.0,26.0,132.9,860.6999999999999,2059.9500000000003,Completed,Female,Ncr,Limited,College,Employed,Laptop,Personal Interest,Science,Advanced,Quiz
7.0,2.0,94.2,25.666666666666668,29.0,47.0,13.0,60.4,1601.4,428.84,Completed,Male,Region Vi,Limited,College,Student,Laptop,Academic Requirement,Science,Beginner,Assignment
4.0,4.0,20.4,13.666666666666666,55.0,40.0,7.0,12.4,-122.4,62.0,Completed,Female,Region Iii,Mobile,College,Unemployed,Desktop,Skill Upgrade,IT,Intermediate,Assignment
4.0,12.0,94.9,10.333333333333334,20.0,3.0,25.0,123.0,284.70000000000005,1439.1,Ongoing,Male,Region V,Mobile,College,Student,Laptop,Academic Requirement,Math,Intermediate,Assignment
15.0,3.0,168.6,19.33333333333333,29.0,33.0,18.0,26.0,1180.2,301.6,Completed,Non-Binary,Caraga,Broadband,High School,Student,Desktop,Skill Upgrade,Business,Intermediate,Quiz
8.0,7.0,155.8,25.666666666666668,17.0,39.0,10.0,154.2,4362.400000000001,1542.0,Completed,Male,Region X,Broadband,College,Unemployed,Mobile,Skill Upgrade,Math,Beginner,Assignment
6.0,13.0,41.6,15.333333333333334,28.0,25.0,20.0,23.8,41.6,223.72000000000003,Completed,Male,Ncr,Mobile,College,Student,Mobile,Skill Upgrade,Business,Intermediate,Quiz
24.0,8.0,106.7,21.0,24.0,43.0,6.0,174.6,1493.8,3422.1600000000003,Ongoing,Female,Region Vii,Mobile,College,Student,Mobile,Personal Interest,Math,Intermediate,Final Exam
15.0,11.0,114.8,18.33333333333333,24.0,25.0,7.0,73.4,2640.4,1328.5400000000002,Completed,Female,Region Xi,Limited,College,Employed,Tablet,Career Change,IT,Intermediate,Assignment
18.0,4.0,-61.2,14.0,52.0,27.0,7.0,104.4,-489.6,2014.92,Completed,Male,Region Vii,Limited,College,Employed,Tablet,Skill Upgrade,IT,Beginner,Quiz
23.0,13.0,113.8,30.33333333333333,22.0,14.0,47.0,84.0,3414.0,1520.4,Dropped,Female,Region Viii,Mobile,College,Employed,Laptop,Career Change,IT,Intermediate,Quiz
16.0,5.0,146.4,24.666666666666668,22.0,45.0,17.0,29.0,1756.8000000000002,504.6,Completed,Male,Region Xi,Limited,College,Student,Laptop,Career Change,Arts,Intermediate,Assignment
